0.584252,0.0912768,0.3,0,0,0.0142556,0.999898
4.37053,-0.247741,0.3,0,0,-0.024924,0.999689
8.70061,-0.700327,0.3,0,0,-0.0660103,0.997819
13.0389,-1.51495,0.3,0,0,-0.0486138,0.998818
18.0852,-2.14391,0.3,0,0,0.00288953,0.999996
23.0514,-2.57833,0.3,0,0,-0.0254038,0.999677
28.116,-3.26826,0.3,0,0,-0.0396907,0.999212
33.0772,-3.72349,0.3,0,0,-0.0186964,0.999825
38.5446,-3.97621,0.3,0,0,0.0104496,0.999945
43.6289,-4.12706,0.3,0,0,-0.0113443,0.999936
48.6299,-4.39191,0.3,0,0,-0.00799064,0.999968
53.1847,-4.59792,0.3,0,0,0.00240174,0.999997
58.6261,-4.89443,0.3,0,0,-0.034125,0.999418
63.8186,-5.28398,0.3,0,0,-0.0070874,0.999975
68.9555,-5.99431,0.3,0,0,0.103983,-0.994579
73.7935,-7.71711,0,0,0,-0.236193,0.971706
77.618,-10.8577,0,0,0,-0.412903,0.910775
80.2021,-15.0175,0,0,0,-0.556477,0.830863
81.3955,-19.6521,0,0,0,-0.644692,0.764442
82.6797,-24.1447,0,0,0,0.437914,-0.899017
84.506,-25.9327,0,0,0,0.32208,-0.946712
90.4899,-26.9366,0,0,0,-0.0564122,-0.998408
94.249,-27.1145,0,0,0,0.140045,-0.990145
97.1558,-28.2184,0,0,0,0.269123,-0.963106
101.377,-30.5196,0,0,0,0.136921,-0.990582
104.065,-31.1943,0,0,0,-0.132257,-0.991216
105.099,-30.76,0,0,0,-0.360856,-0.932622
105.07,-27.7744,0,0,0,0.720875,0.693065
106.112,-22.9621,0,0,0,0.743623,0.668599
106.543,-17.4381,0,0,0,0.697727,0.716364
106.812,-12.1745,0,0,0,0.70654,0.707673
106.564,-10.1242,0,0,0,0.841659,0.540009
105.393,-8.26111,0,0,0,0.924393,0.381442
103.773,-6.99656,0,0,0,0.969692,0.244329
100.254,-5.9471,0,0,0,0.998534,0.0541285
95.0436,-6.54455,0,0,0,0.991764,-0.128081
89.8774,-8.76769,0,0,0,0.972222,-0.234063
84.6007,-11.7192,0,0,0,0.964046,-0.265735
79.9813,-15.1854,0,0,0,0.929151,-0.3697
75.9381,-18.476,0,0,0,0.959699,-0.281031
71.0318,-19.1468,0,0,0,0.99742,-0.0717818
67.4061,-18.9718,0,0,0,0.996848,0.0793339
65.3704,-18.8555,0,0,0,0.998889,0.047115
64.8516,-18.9965,0,0,0,0.999905,0.0137755
64.0099,-19.2763,0,0,0,0.99935,-0.036057
63.2083,-19.8129,0,0,0,0.999063,-0.0432907
62.5083,-19.8129,0,0,0,0.999063,-0.0432907
61.9083,-19.8129,0,0,0,0.999063,-0.0432907
60.9657,-19.6952,0,0,0,0.994857,-0.101291
58.7082,-19.4414,0,0,0,0.991981,-0.126391
52.1545,-19.8921,0,0,0,0.941516,-0.336969
51.7747,-22.9294,0,0,0,0.937494,-0.348002
50.1719,-24.2706,0,0,0,0.944406,-0.32878
48.01,-25.5472,0,0,0,0.986099,-0.16616
44.9985,-25.8431,0,0,0,0.999295,0.0375501
42.0104,-25.0751,0,0,0,0.994947,0.100402
41.5071,-24.8762,0,0,0,0.993839,0.110834
40.9829,-24.5728,0,0,0,0.994117,0.108312
40.432,-24.3463,0,0,0,0.99365,0.112516
39.8469,-24.3292,0,0,0,0.994904,0.100828
39.2828,-24.4076,0,0,0,0.995803,0.0915277
38.8315,-24.3436,0,0,0,0.98663,0.162979
38.3203,-24.2276,0,0,0,0.99611,0.0881193
37.817,-24.21,0,0,0,0.99526,0.0972497
37.2981,-24.2188,0,0,0,0.997561,0.0698029
36.7721,-24.0612,0,0,0,0.998388,0.056763
36.2484,-23.8906,0,0,0,0.996193,0.0871756
35.7211,-23.7094,0,0,0,0.99777,0.0667484
35.2124,-23.6595,0,0,0,0.998029,0.0627474
34.7099,-23.622,0,0,0,0.998434,0.0559504
29.9891,-23.4057,0,0,0,0.99999,0.00436998
24.5636,-23.7805,0,0,0,0.994508,-0.104663
22.2305,-24.8499,0,0,0,0.91091,-0.412604
19.483,-29.4806,0,0,0,0.869382,-0.494141
14.8359,-32.1939,0,0,0,0.996699,-0.081186
8.81808,-32.0689,0,0,0,0.998529,0.0542141
2.55931,-31.1554,0,0,0,0.997531,0.0702216
-3.49476,-30.211,0,0,0,0.997268,0.073867
-8.7301,-29.7166,0,0,0,0.999717,-0.0237884
-14.5482,-30.2352,0,0,0,0.995465,-0.0951266
-20.2788,-31.8251,0,0,0,0.986704,-0.162529
