4.98566,-1.37316,0.388555,0.0793154,-0.107717,-0.132677,0.982091
1.84512,-1.76851,0.450525,0.071456,-0.011974,-0.0458256,0.996319
1.27185,-1.84071,0.461879,0.0699378,0.00557101,-0.029813,0.99709
0.616874,-1.92322,0.474868,0.0681739,0.0256189,-0.0115602,0.997277
0.110654,-1.98703,0.484913,0.0667808,0.0411195,0.0023547,0.996917
-0.205738,-2.10744,0.852921,0.607974,0.213365,0.164471,0.746855
-1.57289,-1.26322,0.84134,0.620206,0.218055,0.0201027,0.753254
-2.13447,-0.908424,0.794411,0.594494,0.208799,-0.0311121,0.775894
-3.11748,-0.285531,0.710404,0.543765,0.190883,-0.120813,0.808262
-3.71472,0.0936534,0.658238,0.509695,0.178737,-0.174565,0.823281
-4.69762,0.718586,0.570223,0.44857,0.157221,-0.261674,0.839996
-5.25047,1.07026,0.519643,0.411739,0.144162,-0.309207,0.845032
-6.35296,1.77131,0.416218,0.333515,0.116712,-0.400819,0.845275
-6.90753,2.12354,0.363098,0.292142,0.102128,-0.444506,0.840617
-7.99556,2.81302,0.256729,0.207692,0.0725677,-0.525527,0.821839
-8.57794,3.18105,0.19887,0.161123,0.0562381,-0.565567,0.806852
-9.46169,3.73761,0.109973,0.0891592,0.0311037,-0.621924,0.777363
-10.0026,4.07716,0.0550926,0.0446369,0.0155556,-0.653253,0.755663
-10.5406,4.41624,-7.09677e-05,-0.000101316,-4.77023e-05,-0.682233,0.731135
-10.1897,4.0549,-0.019811,-0.0790676,-0.238151,-0.566786,0.78472
